cid,text,author,time,votes,replies,sentiment,pos_score,neg_score,neu_score,compound_score,text_length
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVejlM2Uiy,Selalu hadir kalo ada timothy😊,@pandeballoon7823,3 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,30
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVf31nMTJb,"Timothy,,, aku emak 3 anak tp tercengang dg pola pikirmu padahal dulu benci sekali aku SM kamu 🥲 karena kotor sekali kata2 mu minta di pel",@NenengKhasanah-mx4je,3 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,138
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVf6mhUPQN,"Bg,tolong bangun sekolahnya di padang bg🙏",@shchandra4124,3 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,41
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVfxuXwFHX,"Disini bg Timothy lebih fun GK tertekan , di podcast denysumargo kek tertekan banget bang wkwk , keren semoga sehat sehat panjang umur bahagia dan selalu banyak duit ya",@syamnurwega,3 jam yang lalu,0,,Positif,0.113,0.0,0.887,0.5106,168
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVgqbS7xPt,Kelas Ncek,@pradanaputrayusuva4998,3 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,10
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVi5ZTG9Bd,tapi bang tapi bang tapiii bangggg 😢,@NovrizalPerdana,2 jam yang lalu (diedit),0,,Netral,0.0,0.0,1.0,0.0,36
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVibavYCB2,"bang banyakin jadi timoty di podcast ini, serius langsung kebuka pikiran gua setelah liat video ini, gua arogan selama ini berarti .",@fandyb7166,2 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,132
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVibu4UZFO,"44:18

Gw setuju sih. Disini menurut gw banyak org Indonesia yg terjebak di kemiskinan struktural.

Bahkan gw sendiri jg gitu. Gw yg gak pernah kredit, harus bayarin hutang orang tua puluhan juta, alhamdulillah skrg udh selesai.

Btw selain di dunia pendidikan, apa bro timothy mau bantu benahin dunia umkm ? Sepertinya walau dimata kita pucuk masalahnya ada di makanan dan mindset, kemungkinan kita bisa lihat orang orang yg bermasalah tersebut kebanyakan karena kesulitan ekonomi.

Nah secara pribadi gw lagi ngembangin 1 sistem yang Insyaa Allah bisa membantu perkembangan ekonomi dasar bagi rakyat Indonesia. 
Nah sistem ini dulu pernah gw ajuin dan hampir jd program kerja 1 gubernur dan 2 walikota.
Tapi 1 walikota kalah dan 1 gubernur kalah, sementara 1 walikota yg gw pegang menang, tapi gak nepatin janji, dia lebih pilih program kartu sembako, yang lagi lagi menurut gw gak menyelesaikan masalah, karena cuma ngasih ikan, bukan pancing, alasannya karena ini mandat dari partai. Padahal waktu naik jg 2 dari 3 yg gw handle bahkan ga punya proker. Mereka cuma punya uang, nama, dan pengikut. Makanya wajar negara sesulit ini. Gw berharap ini program ini bisa dijalanin, sama siapapun di Indonesia. Gw jg bukan orang materialistis. Jd gw gak terlalu pusing soal uangnya. Cuma cita cita gw program ini jalan.

Mohon izin untuk gw DM di IG ya. Atas nama @zulfikar.abualhaitham",@iluminera,2 jam yang lalu,0,,Negatif,0.0,0.013,0.987,-0.2023,1381
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVk5z0e9_k,si kalem gemes dech kalo ama om ded,@harisalubaidillah8535,2 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,35
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVlJS5WKS1,Bro bikin saluran wa gak. Kok ada saluran wa yang isinya promosi judol pake nama lu bro,@WAMOfficialWildanAhmadMutaqin,2 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,87
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVmNUVnQwR,"Keren banget ilmunya padet banget,,,,",@syamsisyam7274,2 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,37
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVp7xObqqY,"Untuk masalah kabur aja dulu, itu bukan masalah gak cinta negara' tapi ada keluarga yg harus di tanggung jawab pin,
Masalah bersaing di luar memang tinggi, tapi jadi babu di luar negri bisa sekolahkan anak di indo,  tapi kalau di indo jadi babu cuma cukup untuk makan, jadi banyak orang yg milih kabur aja dulu",@umayharmayadi2204,1 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,310
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVpVIaFbWN,"Semangat bg Timothy, walaupun kata"" anda sangat pedas tpi ga ada yg berani ngehujat karena anda bersedekah dan berdukasi,smngt bg",@gawistalungawistalun3384,1 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,129
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVpWbnOJTm,"Semangat bg Timothy, walaupun kata"" anda sangat pedas tpi ga ada yg berani ngehujat karena anda bersedekah dan berdukasi,smngt bg",@gawistalungawistalun3384,1 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,129
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVpt67DGn-,Koh ada loker ga buat saya 😅,@herbyprasetya4094,1 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,28
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVq2qsP49Y,"Tim, tetep edukasi dan bangun sekolah ya, mungkin dengan adanya elu mindset orang kedepan tidak hanya membangun kerajaanya sendiri, dan akan bermunculan orang"" baru yg punya mindset seperti kamu.",@tqbussines8143,1 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,195
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVsLhTnkx5,Amiinn bang,@pann6882,1 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,11
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVsPzVkILL,Bro timothy 🤘,@mobilmp4866,1 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,13
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVsnDU149C,👑Uang,@DejanTeean,1 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,5
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVuZDesjLi,ga ada manusia hidup selama ya bng..aduh bng Timo 😅,@IL-yu6kt,1 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,51
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVwS0Fs7Bk,Ncek,@capkomen6850,53 menit yang lalu,0,,Netral,0.0,0.0,1.0,0.0,4
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVwdsNm_56,My idol,@andrealengkong4566,52 menit yang lalu,0,,Netral,0.0,0.0,1.0,0.0,7
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVz787YjOZ,"Bung Timothy, sedikit kasih tambahan untuk pendidikan di Indonesia, yaitu bentuk moral dulu 3tahun pas kecil sama kaya dijepang, contohnya bangun budaya malu, bangun budaya tau terimakasih, bangun budaya menolong ikhlas, bangun budaya sungkan, bangun budaya disiplin, bangun budaya mindset terbuka dll. langkah seperti mungkin ampuh bgt🙏🏻",@sabiqyanuarahdin9125,30 menit yang lalu,0,,Netral,0.0,0.0,1.0,0.0,338
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVzKjE_rL7,Ncek,@akmalpanjaitan2057,28 menit yang lalu,0,,Netral,0.0,0.0,1.0,0.0,4
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVzPNB_bqe,Bro colab sama KDM,@jasman7533,27 menit yang lalu,0,,Netral,0.0,0.0,1.0,0.0,18
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVzkCRoxXl,bro timmmm makasih atas semuanya,@GANDEN_HORE,24 menit yang lalu,0,,Netral,0.0,0.0,1.0,0.0,32
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJVzmOlUsbT,Mantap koh,@hallosuliss,24 menit yang lalu,0,,Netral,0.0,0.0,1.0,0.0,10
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJW-f5rJIOX,"Om, saya bisa bantu benahi karakter guru-guru di sekolah Om Timothy",@afifterapimenulis,16 menit yang lalu,0,,Netral,0.0,0.0,1.0,0.0,67
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJW-oTeuvig,:thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc::thanksdoc:,@edukasianak001,15 menit yang lalu,0,,Netral,0.0,0.0,1.0,0.0,66
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJW0m8b64lB,Bahaya nih aku jaguh cinta sama kamu,@nonikwahyu7273,7 menit yang lalu,0,,Netral,0.0,0.0,1.0,0.0,36
Ugyo0kzpAehmIp_Mz114AaABAg.AJTasOcbwEDAJTn7xTNHPd,Ameeen ya Rabbal'alamin,@earthexplorer111,20 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,23
Ugyo0kzpAehmIp_Mz114AaABAg.AJTasOcbwEDAJVfZMOZvz9,Aminnn...yaTuhan 🤲🏼🤲🏼,@Yevta195,3 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,21
Ugyo0kzpAehmIp_Mz114AaABAg.AJTasOcbwEDAJVzlg1-COG,Aamiin,@Duhamel99,24 menit yang lalu,0,,Netral,0.0,0.0,1.0,0.0,6
Ugz33KM5CvphMpUerqp4AaABAg.AJUQJq60L-HAJVQASC-2oC,Inves atau apa om?,@alimaghfur8476,5 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,18
UgxblUTbJQMzHj-OQqp4AaABAg.AJTBiwjb5BJAJTMXKXj_rg,1. Ya itu om deddy,@Ebeekk,1 hari yang lalu,3,,Netral,0.0,0.0,1.0,0.0,18
UgxblUTbJQMzHj-OQqp4AaABAg.AJTBiwjb5BJAJTVB_-F0Fs,"Apaan Dedy mentor😂
Dia aja cuma manfaatin Essen google.
Caper,contoh lucinta luna,,Wille Salim.
Dia penghibur bukan mentor",@kresnapurnamaaji1922,23 jam yang lalu,6,,Netral,0.0,0.0,1.0,0.0,122
UgxblUTbJQMzHj-OQqp4AaABAg.AJTBiwjb5BJAJTeKQQsuHf,Gay😂,@FaktaSujiwa,22 jam yang lalu,3,,Netral,0.0,0.0,1.0,0.0,4
UgxblUTbJQMzHj-OQqp4AaABAg.AJTBiwjb5BJAJTzT09--j9,cuman ngelihat di yt bisa dibilang mentor ya?,@akhsanuid2540,19 jam yang lalu,1,,Netral,0.0,0.0,1.0,0.0,45
UgxblUTbJQMzHj-OQqp4AaABAg.AJTBiwjb5BJAJV6nOK2gP0,salfok 2 meteor,@putramahkota9007,8 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,15
UgxblUTbJQMzHj-OQqp4AaABAg.AJTBiwjb5BJAJVVdED8-8h,lucu wwkkwkw deddy mentor,@wldnmaulanaaa,4 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,25
UgygiOyGKtWc1wBgDKV4AaABAg.AJUAWC8VXSCAJVRSIUKk8X,"Betul manusia yg paling berbahaya itu manusia yg arogan, mereka menghancurkan dirinya sendiri tanpa sadar 🗿",@Zibavanno,5 jam yang lalu,1,,Netral,0.0,0.0,1.0,0.0,107
UgygiOyGKtWc1wBgDKV4AaABAg.AJUAWC8VXSCAJVdyq_LaYV,Apalagi orang yang minta sawer2 live dan mabok2 ke diskotik itu,@Ceritasatukomik,3 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,63
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSp_xsv3a3,NYATA🫱🏻‍🫲🏿,@Danoer-willezo,1 hari yang lalu,30,,Netral,0.0,0.0,1.0,0.0,10
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSpnQHDYMl,Cerdas,@adigilang86,1 hari yang lalu,15,,Netral,0.0,0.0,1.0,0.0,6
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSqATknsDn,Gk banyak secara survei,@HardyOkeyyy,1 hari yang lalu,10,,Netral,0.0,0.0,1.0,0.0,23
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSqQD6vkHk,"Bukti? Jangan ngomong, gua juga bisa kalo ngomong bantu seluruh indonesia wkwk",@KOMENBEBAS-s8u,1 hari yang lalu,17,,Netral,0.0,0.0,1.0,0.0,78
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSqZ-0Eu4q,"Kya yang udah""juga sama ko banyak bantu orang wkwk",@ApanPrtma,1 hari yang lalu (diedit),10,,Netral,0.0,0.0,1.0,0.0,50
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSqhpTiTX-,Dibantu???jirrr gw klo gak kerja sendiri apa gw dibantu sama mereka???pake otak dong,@altafandratv7024,1 hari yang lalu,15,,Netral,0.0,0.0,1.0,0.0,84
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSsIF3kedL,"bukti timothy bantu adalah bagi beras setiap jumat, bangun sekolah.

benci jangan berlebihan sampai buta fakta.

terkesan membela tapi gua mah sesuai fakta aja dah",@maulanafirmannurdiansyah4722,1 hari yang lalu,47,,Netral,0.0,0.0,1.0,0.0,163
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSt0P2WDp8,yap,@IrfandiNova71,1 hari yang lalu,1,,Netral,0.0,0.0,1.0,0.0,3
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSt4a5ARHL,"​ @HardyOkeyyy  Wah baru tau ngebantu orang harus disurvei juga, kocak juga",@ZenusX,1 hari yang lalu,4,,Netral,0.0,0.0,1.0,0.0,75
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJStP3-lEwV,Liat timoty dr buah hidupnya....... anak muda yang sangat perduli masyarakat banyak....saluttttttt,@lilisadelina1905,1 hari yang lalu,2,,Netral,0.0,0.0,1.0,0.0,98
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJStzgh-AT4,"​ @altafandratv7024 nah ini contoh SDM rendahnya 😂, ""banyak"" membantu dengan membantu ""semua"" kan udah beda arti bambang. Minimal banyakin literasi yaa biar gk nyumbang ranking jeblok Indo di dunia inter 😂. 
Klo lu merasa gk terbantu apapun dari timoty / deddy corbuzier yaudah , artinya lu gk termasuk dari ""banyak"" orang yg terbantu tersebut .

Heran masih banyak yaa yg beginian gw kira dah jd penghuni tiktok semua 🤣",@ericreyhan7926,1 hari yang lalu,18,,Negatif,0.0,0.021,0.979,-0.1027,420
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSu86ls8WM,"​ @KOMENBEBAS-s8u lah ya kan gk masalah mau lu ngomong udah bantu banyak orang atau seluruh orang. 
Tpi kan terserah orang mau percaya lu apa kagak 🤣 . 
Intinya fokus aja sama amal masing' .",@ericreyhan7926,1 hari yang lalu,1,,Netral,0.0,0.0,1.0,0.0,190
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSuXb1JgTn,"​ @HardyOkeyyy survei nya siapa? Lembaga apa yg ngesurvei?!😂 Gw jarang buka comment tpi kok isinya lucu"" begini. Opini dari Ts yg comment kan berdasarkan berapa lama mereka bikin video , dan anggep yg kebantu cuma 10% viewers, itu dijumlahin jg udah banyak 🤣.

🤣 Misal ada video , cara memasak nasi goreng , ada yg terbantu karena dia butuh untuk masak. 
Ada jg yg ya cuma liat video itu karena gabut dan gk ngerasa gk kebantu.",@ericreyhan7926,1 hari yang lalu,5,,Netral,0.0,0.0,1.0,0.0,427
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSuaVakEDG,Setuju 👍🏻,@keishazahraawi,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,9
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSunuZi9An,Action speaks louder,@dheny3007,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,20
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSusEqzQTN,"​ @KOMENBEBAS-s8u setiap jum'at an mereka bagi bagi beras dan sembako segala macam, anda sebagai manusia udah ngebantu sekitar gak? Benci boleh, tapi jangan sampe buta fakta, dan bro Timothy juga udah ngebantu Indonesia walaupun 0,001%, dia dah bangun sekolah buat anak anak yang gak kebagian. So anda udah bervalue?",@sanata_del-rei,1 hari yang lalu,9,,Netral,0.0,0.0,1.0,0.0,316
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSvbJk7hoR,"​ @altafandratv7024  bukan dia yang ga bantuin lu, tapi lu yang ga ngapa ngapain?",@verve6024,1 hari yang lalu,2,,Netral,0.0,0.0,1.0,0.0,81
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSvtPEH7Wo,Bener bgt...udh bnyk bntu org jg ttp di nyinyirin...namanya jg warga konoha,@wiwinwindarti3529,1 hari yang lalu,1,,Netral,0.0,0.0,1.0,0.0,75
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSwdz4sHBG,Lah lu harus ada bukti kalo dia dah banyak bantu satu aja contohnya gua kasih Timothy kemarin pas kurban dia ada ngasih itu sedikit bukti Uda ada padahal agamanya beda​ @KOMENBEBAS-s8u ,@decade5682,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,185
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSyCXrTQeb,Yups bro org cmn liat buruknya aja.. oadahal lebih banyak baik dari pada buruknya,@ariifajarr,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,81
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSyoBGozLo,"​@sanata_del-rei kalo g cocokologi seperti itu, berarti g dah setor pajak, pajak dipake buat mbg, buat ksh beasiswa, gaji PNS dan presiden dan lain2, kalo g klaim g dah bantu semua rakyat Indonesia dan pemerintahan boleh dong.
Lebih hebat mana hayo 😂😂😂",@RedmiFerry,1 hari yang lalu,1,,Netral,0.0,0.0,1.0,0.0,252
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSyxopGhfT,"Ya kalian semua sebagian yang bales komen ini jangan mau di bantu dong tll,kerja kerja kerja,hasil ubah lagi jadi bisa ngasilin duit lagi dngu",@denzz_gaming2158,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,142
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJT0VWkFecy,"Orang"" kalau dh benci Ama orang pada buta ya? lu kalau merasa ga terbantu ya udah tapi Jan nutup mata banyak yg dh terbantu di luar sana, + kalau gbsa buat kontribusi untuk masyarakat ya paling minimal lu Jan nge hate orang"" yg berkontribusi dong",@Exspertinsights-g7b,1 hari yang lalu,1,,Negatif,0.0,0.079,0.921,-0.5719,246
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJT1Xw-DCDW," @KOMENBEBAS-s8u  lah lu gk liat full kah kocak, dia aja bangun sekolah per bulan dan gratis, kliatan bgt buzzer",@bagusarya988,1 hari yang lalu,0,,Positif,0.062,0.0,0.938,0.0516,112
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJT3RhQWoFK,"Lawak.. Lu belajar dulu arti dari UUD (infrastruktur NEGARA) ​ @bagusarya988  jangan seolah-olah dia sudah membangun sekolah, rumah sakit, pulau terus terus bangga? SALAH LAWAK WKWK",@KOMENBEBAS-s8u,1 hari yang lalu,1,,Netral,0.0,0.0,1.0,0.0,181
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJT3jruKehg,Wajar manusia pasti ada yg ga suka. Bahkan para nabi yg sempurna juga banyak yg ga suka.,@taufiqismail5484,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,88
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJT45RgVtpY,"​ @bagusarya988 jir komen gue di hapus wkwk
Wah ga ADIL wkwk",@KOMENBEBAS-s8u,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,60
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJT5xIUJUHQ,Sangat bijak bang. 😊,@BLGShipping,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,20
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJT7BCqxklm,Yah semua ornag kan liat baik nya sebetul nya yang rungkad juga banyak tapi gk usah di bahas lah😅😂,@MUHAMAD_HUSEIN,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,98
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJT8OZ_GBsm,Ini semua yg komen disini bner yg bilang timoty yaitu AROGAN ga mau tau->judge orang awokkwok,@arifyasinihsani416,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,93
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJTBT1dbRfq,Ini yang komen² ribut apa sih,@AgungIsya-b5v,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,29
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJTCIn1rqAB,Sebelum ada beliau saya udah bantu kasih makan anak yatim di seluruh indonesia 😂,@malidase837,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,80
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJTCgUCV6TR,"​ @ericreyhan7926 ini sdm tinggi, lu terbantu atas apa, coba jelaskan. Kalau banyak, ada datanya gak sdm tinggi. Sdm tinggi, literasi dsb, keren kali bahasanya biar keliatan sdm tinggi, lalu apa benefit lu kalau tertolong, berapa banyak yg lu dapatkan dari terbantu itu, hasilnya apa coba spill dong sdm tinggi dan banyak literasi.",@TakahashiZuiNakagawa27,1 hari yang lalu,0,,Positif,0.056,0.0,0.944,0.4588,331
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJTD-6SZfka,Catat 400rb org itu kerjanya apa 😂😂😂,@TakahashiZuiNakagawa27,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,36
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJTEN-MIs52,"don't care what people says tapi pikirkan apa yg kita bisa berikan untuk orang 
care what you give than what you get i think. that it",@MisterNdutOfficial,1 hari yang lalu,1,,Negatif,0.0,0.186,0.814,-0.6435,133
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJTK7OQ4r-V," @KOMENBEBAS-s8u  lah yg lu permasalahkan apa tadi kocak, lu kan masalahin bantu orang kocak",@bagusarya988,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,92
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJTK_bT8EC4," @KOMENBEBAS-s8u  mala ngelantur njirr, lu tadi masalahin bantu orang,   yg lawak sapa? 
plus komen diatas tu bilang banyak yg di bantu bukan seluruh indonesia, aneh amat",@bagusarya988,1 hari yang lalu,1,,Netral,0.0,0.0,1.0,0.0,170
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJTL5YTtW4B,"Tymoti grow dengan insane, kawan atau lawan",@og09gam,1 hari yang lalu,0,,Negatif,0.0,0.31,0.69,-0.4019,43
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJTLGVCo99N,​ @bagusarya988 lawak cil. Belajar lagi ips mu.,@KOMENBEBAS-s8u,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,47
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJTLkvxkGAm,Saya sih tetep Om Deddy,@Ebeekk,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,23
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJTNVPLPOzA,CERDAS,@vandigunawan599,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,6
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJTPKI53NJi,"Gak untuk deddy, buzer 02 hama",@muhammadfauzanalfaridzi7412,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,30
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJTRIW8H-qr,"timoti doang, dedi mah skip😂",@dexxa7757,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,28
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJTS1vMUTig, @KOMENBEBAS-s8u  wkwkw aneh njirr:face-blue-smiling:,@bagusarya988,1 hari yang lalu,0,,Netral,0.0,0.0,1.0,0.0,53
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJTVdu8mpIw,fortune favors the bold 🔥🔥🔥🔥🔥,@FfBuci-i1k,23 jam yang lalu,0,,Positif,0.605,0.0,0.395,0.5574,29
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJT_2AmUREH,Iya sih,@pujiyasa6984,22 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,7
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJTaOK2J_K_,Cerdass,@ahmadfaisalr7963,22 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,7
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJTf7Fru5f4,"Tapi jujur masih bingung mana yg bener, dulu timothy bilang di vlog felicia, makan sama tinggal sama orang tua, disini dia bilang dia tinggal sendiri udah pisah sama orang tua, jujur gw hanya mencari fakta tanpa hate ya semoga ada jawabannya",@michaelwinarta5144,22 jam yang lalu,0,,Negatif,0.0,0.085,0.915,-0.5719,241
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJTk-P7wA0D, @HardyOkeyyy liat surveinya dimana?,@Ajajadah,21 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,36
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJTmHj_aE6z,​ @altafandratv7024 emang menurut lu banyak bantu orang = lu harus dibantu lawack banget🤣,@galaumusic1,21 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,89
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJTqY8I_5kN," @ZenusX ya iyalahhhh, namanya risett agar hasilnya bisa di ketahuiii. Thinking again",@Cliparound-world,20 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,85
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJTru7MErSX,Good,@edixyeager1179,20 jam yang lalu,0,,Positif,1.0,0.0,0.0,0.4404,4
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJTu6s2ot1T,"Sama dengan ketua grib dan ormas lainnya juga, Banyak yang gak suka tapi banyak yang kebantu juga. Ya inilah dunia 😂😂",@Janahstory,19 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,117
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJTuwjWEwwF,timothy pengan orang jd pinter vs dedy  pengen orang tetap bodoh susah ngmng sama buzzer pemerintahan,@ETWINCHANNELTV,19 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,101
